biomodels_id	predicate	object_curie	object_label
BIOMD0000000045	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000045	
BIOMD0000000045	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17029867	
BIOMD0000000045	http://biomodels.net/biology-qualifiers/isVersionOf	go:0048016	inositol phosphate-mediated signaling
BIOMD0000000045	http://biomodels.net/biology-qualifiers/isVersionOf	go:0019722	calcium-mediated signaling
BIOMD0000000045	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10114	Rattus
BIOMD0000000045	http://biomodels.net/biology-qualifiers/is	kegg.pathway:rno04020	
BIOMD0000000046	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6623265463	
BIOMD0000000046	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000046	
BIOMD0000000046	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12823550	
BIOMD0000000046	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:11901676	
BIOMD0000000046	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:3704	Armoracia rusticana
BIOMD0000000046	http://biomodels.net/biology-qualifiers/isVersionOf	go:0016692	NADH peroxidase activity
BIOMD0000000047	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6623415355	
BIOMD0000000047	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000047	
BIOMD0000000047	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:15596518	
BIOMD0000000047	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:11874447	
BIOMD0000000047	http://biomodels.net/biology-qualifiers/is	kegg.pathway:rno04020	
BIOMD0000000047	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10114	Rattus
BIOMD0000000047	http://biomodels.net/biology-qualifiers/isVersionOf	go:0048016	inositol phosphate-mediated signaling
BIOMD0000000047	http://biomodels.net/biology-qualifiers/isVersionOf	go:0019722	calcium-mediated signaling
BIOMD0000000048	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624193277	
BIOMD0000000048	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000048	
BIOMD0000000048	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:10514507	
BIOMD0000000048	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624193277	
BIOMD0000000048	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000048	
BIOMD0000000048	http://biomodels.net/biology-qualifiers/occursIn	go:0007173	epidermal growth factor receptor signaling pathway
BIOMD0000000048	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10116	Rattus norvegicus
BIOMD0000000050	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL7981660691	
BIOMD0000000050	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000050	
BIOMD0000000050	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12873422	
BIOMD0000000050	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:131567	cellular organisms
BIOMD0000000050	http://biomodels.net/biology-qualifiers/isVersionOf	go:1901575	organic substance catabolic process
BIOMD0000000051	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624119661	
BIOMD0000000051	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000051	
BIOMD0000000051	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17590932	
BIOMD0000000051	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map00030	
BIOMD0000000051	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map00010	
BIOMD0000000051	http://biomodels.net/biology-qualifiers/hasPart	go:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
BIOMD0000000051	http://biomodels.net/biology-qualifiers/hasPart	go:0006098	pentose-phosphate shunt
BIOMD0000000051	http://biomodels.net/biology-qualifiers/hasPart	go:0006096	glycolytic process
BIOMD0000000051	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
BIOMD0000000052	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL8177704759	
BIOMD0000000052	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000052	
BIOMD0000000052	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12405768	
BIOMD0000000052	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:11600005	
BIOMD0000000052	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:131567	cellular organisms
BIOMD0000000052	http://biomodels.net/biology-qualifiers/isVersionOf	go:0046364	monosaccharide biosynthetic process
BIOMD0000000052	http://biomodels.net/biology-qualifiers/isVersionOf	go:0048029	monosaccharide binding
BIOMD0000000052	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000053	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0733584307	
BIOMD0000000053	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000053	
BIOMD0000000053	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12911334	
BIOMD0000000053	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:131567	cellular organisms
BIOMD0000000053	http://biomodels.net/biology-qualifiers/hasPart	go:0018205	peptidyl-lysine modification
BIOMD0000000053	http://biomodels.net/biology-qualifiers/hasPart	go:0005518	collagen binding
BIOMD0000000053	http://biomodels.net/biology-qualifiers/hasProperty	doid:9120	
BIOMD0000000053	http://biomodels.net/biology-qualifiers/hasProperty	doid:9351	
BIOMD0000000054	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4770526315	
BIOMD0000000054	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000054	
BIOMD0000000054	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:8733433	
BIOMD0000000054	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000054	http://biomodels.net/biology-qualifiers/hasPart	go:0002028	regulation of sodium ion transport
BIOMD0000000054	http://biomodels.net/biology-qualifiers/hasPart	go:0006167	AMP biosynthetic process
BIOMD0000000054	http://biomodels.net/biology-qualifiers/hasPart	go:0006110	regulation of glycolytic process
BIOMD0000000055	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0737170531	
BIOMD0000000055	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000055	
BIOMD0000000055	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16729048	
BIOMD0000000055	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:15784272	
BIOMD0000000055	http://biomodels.net/biology-qualifiers/isVersionOf	go:0042752	regulation of circadian rhythm
BIOMD0000000055	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:3701	Arabidopsis
BIOMD0000000055	http://biomodels.net/biology-qualifiers/is	kegg.pathway:ath04710	
BIOMD0000000056	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624073334	
BIOMD0000000056	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000056	
BIOMD0000000056	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:15169868	
BIOMD0000000056	http://biomodels.net/biology-qualifiers/is	kegg.pathway:sce04111	
BIOMD0000000056	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000278	mitotic cell cycle
BIOMD0000000056	http://biomodels.net/biology-qualifiers/isHomologTo	reactome:REACT_152	
BIOMD0000000056	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000057	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL9098147664	
BIOMD0000000057	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000057	
BIOMD0000000057	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11842185	
BIOMD0000000057	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10117	Rattus rattus
BIOMD0000000057	http://biomodels.net/biology-qualifiers/is	kegg.pathway:map04020	
BIOMD0000000057	http://biomodels.net/biology-qualifiers/isVersionOf	go:0048016	inositol phosphate-mediated signaling
BIOMD0000000057	http://biomodels.net/biology-qualifiers/isVersionOf	go:0019722	calcium-mediated signaling
BIOMD0000000058	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL9107330008	
BIOMD0000000058	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000058	
BIOMD0000000058	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12779457	
BIOMD0000000058	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:MODEL9200487367	
BIOMD0000000058	http://biomodels.net/biology-qualifiers/occursIn	bto:0000028	pancreatic acinar cell
BIOMD0000000058	http://biomodels.net/biology-qualifiers/is	kegg.pathway:map04020	
BIOMD0000000058	http://biomodels.net/biology-qualifiers/hasPart	go:0019722	calcium-mediated signaling
BIOMD0000000058	http://biomodels.net/biology-qualifiers/hasPart	go:0048016	inositol phosphate-mediated signaling
BIOMD0000000058	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10116	Rattus norvegicus
BIOMD0000000059	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0928773489	
BIOMD0000000059	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000059	
BIOMD0000000059	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12644446	
BIOMD0000000059	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10090	Mus musculus
BIOMD0000000059	http://biomodels.net/biology-qualifiers/is	kegg.pathway:map04020	
BIOMD0000000059	http://biomodels.net/biology-qualifiers/hasPart	go:0050848	regulation of calcium-mediated signaling
BIOMD0000000059	http://biomodels.net/biology-qualifiers/hasPart	go:0050796	regulation of insulin secretion
BIOMD0000000059	http://biomodels.net/biology-qualifiers/occursIn	bto:0000783	pancreatic beta cell
BIOMD0000000060	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0332756009	
BIOMD0000000060	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000060	
BIOMD0000000060	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:8968617	
BIOMD0000000060	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:131567	cellular organisms
BIOMD0000000060	http://biomodels.net/biology-qualifiers/is	kegg.pathway:map04020	
BIOMD0000000060	http://biomodels.net/biology-qualifiers/hasPart	go:0005219	ryanodine-sensitive calcium-release channel activity
BIOMD0000000060	http://biomodels.net/biology-qualifiers/hasPart	go:0048763	calcium-induced calcium release activity
BIOMD0000000060	http://biomodels.net/biology-qualifiers/hasPart	go:0019722	calcium-mediated signaling
BIOMD0000000060	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000061	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624167348	
BIOMD0000000061	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000061	
BIOMD0000000061	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11744196	
BIOMD0000000061	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000061	http://biomodels.net/biology-qualifiers/isHomologTo	reactome:REACT_1383	
BIOMD0000000061	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006096	glycolytic process
BIOMD0000000061	http://biomodels.net/biology-qualifiers/is	kegg.pathway:sce00010	
BIOMD0000000062	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624111460	
BIOMD0000000062	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000062	
BIOMD0000000062	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12787031	
BIOMD0000000062	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:11171956	
BIOMD0000000062	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000162	tryptophan biosynthetic process
BIOMD0000000062	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
BIOMD0000000063	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624154196	
BIOMD0000000063	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000063	
BIOMD0000000063	http://biomodels.net/model-qualifiers/isDescribedBy	doi:10.1016/0141-0229(90)90033-M	
BIOMD0000000063	http://biomodels.net/biology-qualifiers/isHomologTo	reactome:REACT_723	
BIOMD0000000063	http://biomodels.net/biology-qualifiers/is	kegg.pathway:sce00010	
BIOMD0000000063	http://biomodels.net/biology-qualifiers/isVersionOf	go:0019660	glycolytic fermentation
BIOMD0000000063	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000063	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000063	http://biomodels.net/biology-qualifiers/hasPart	go:0006096	glycolytic process
BIOMD0000000064	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6623915522	
BIOMD0000000064	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000064	
BIOMD0000000064	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:10951190	
BIOMD0000000064	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000064	http://biomodels.net/biology-qualifiers/is	kegg.pathway:sce00010	
BIOMD0000000064	http://biomodels.net/biology-qualifiers/is	go:0006096	glycolytic process
BIOMD0000000064	http://biomodels.net/biology-qualifiers/isHomologTo	reactome:REACT_723	
BIOMD0000000065	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624248569	
BIOMD0000000065	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000065	
BIOMD0000000065	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12719218	
BIOMD0000000065	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:9104037	
BIOMD0000000065	http://biomodels.net/biology-qualifiers/isVersionOf	go:0045990	carbon catabolite regulation of transcription
BIOMD0000000065	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
BIOMD0000000066	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624131052	
BIOMD0000000066	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000066	
BIOMD0000000066	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11368770	
BIOMD0000000066	http://biomodels.net/biology-qualifiers/hasPart	go:0009088	threonine biosynthetic process
BIOMD0000000066	http://biomodels.net/biology-qualifiers/hasPart	go:0006531	aspartate metabolic process
BIOMD0000000066	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:83333	Escherichia coli K-12
BIOMD0000000066	http://biomodels.net/biology-qualifiers/isVersionOf	kegg.pathway:map00260	
BIOMD0000000067	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624231052	
BIOMD0000000067	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000067	
BIOMD0000000067	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:15875027	
BIOMD0000000067	http://biomodels.net/biology-qualifiers/isVersionOf	go:0045990	carbon catabolite regulation of transcription
BIOMD0000000067	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:83333	Escherichia coli K-12
BIOMD0000000068	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624146302	
BIOMD0000000068	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000068	
BIOMD0000000068	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:14622248	
BIOMD0000000068	http://biomodels.net/biology-qualifiers/hasPart	go:0019283	L-methionine biosynthetic process from O-phospho-L-homoserine and cystathionine
BIOMD0000000068	http://biomodels.net/biology-qualifiers/hasPart	go:0009088	threonine biosynthetic process
BIOMD0000000068	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map00260	
BIOMD0000000068	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map00271	
BIOMD0000000068	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:3702	Arabidopsis thaliana
BIOMD0000000069	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL7146478294	
BIOMD0000000069	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000069	
BIOMD0000000069	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16873466	
BIOMD0000000069	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000069	http://biomodels.net/biology-qualifiers/isVersionOf	reactome:REACT_152	
BIOMD0000000069	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000278	mitotic cell cycle
BIOMD0000000070	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624180840	
BIOMD0000000070	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000070	
BIOMD0000000070	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:15233787	
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	go:0006096	glycolytic process
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	go:0006098	pentose-phosphate shunt
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	go:0006749	glutathione metabolic process
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:hsa00010	
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:hsa00030	
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:hsa00480	
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	reactome:REACT_1383	
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	reactome:REACT_2220	
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasPart	reactome:REACT_1859	
BIOMD0000000070	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000071	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624099213	
BIOMD0000000071	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000071	
BIOMD0000000071	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11415442	
BIOMD0000000071	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:MODEL1101100000	
BIOMD0000000071	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:10468568	
BIOMD0000000071	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:5691	Trypanosoma brucei
BIOMD0000000071	http://biomodels.net/biology-qualifiers/is	kegg.pathway:tbr00010	
BIOMD0000000071	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006096	glycolytic process
BIOMD0000000071	http://biomodels.net/biology-qualifiers/isHomologTo	reactome:REACT_1383	
BIOMD0000000072	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL9468910329	
BIOMD0000000072	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000072	
BIOMD0000000072	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12960402	
BIOMD0000000072	http://biomodels.net/biology-qualifiers/isVersionOf	go:0031684	
BIOMD0000000072	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
